POS,phastCons100way,phyloP100way
9633,0.994,2.981
9634,0.999,7.622
9635,0.0,-9.071
9636,0.998,2.924
9637,1.0,7.73
9638,0.0,-9.691
9639,0.997,7.135
9640,0.976,2.572
9641,0.0,-6.145
9642,1.0,5.927
9643,1.0,9.545
9644,0.998,0.847
9645,1.0,4.68
9646,1.0,5.904
9647,0.0,-8.311
9648,1.0,5.9
9649,1.0,7.179
9650,0.0,-2.855
9651,1.0,5.889
9652,1.0,8.911
9653,0.0,-5.934
9654,1.0,5.88
9655,1.0,6.474
9656,0.0,-0.87
9657,0.0,-1.668
9658,0.914,6.002
9659,0.0,-6.46
9660,1.0,5.886
9661,1.0,2.15
9662,0.992,0.512
9663,1.0,3.931
9664,1.0,4.954
9665,0.886,0.572
9666,0.888,1.46
9667,0.833,1.446
9668,0.0,-20.0
9669,0.0,-0.168
9670,0.036,3.281
9671,0.0,-3.372
9672,0.893,3.874
9673,0.882,1.841
9674,0.001,-1.351
9675,0.752,5.98
9676,0.198,1.062
9677,0.0,-1.139
9678,0.0,-0.007
9679,0.168,4.239
9680,0.0,-1.829
9681,0.002,1.121
9682,0.002,1.211
9683,0.0,-0.765
9684,0.0,-0.188
9685,0.001,1.026
9686,0.0,-7.876
9687,1.0,7.622
9688,1.0,8.981
9689,0.971,0.294
9690,1.0,2.659
9691,0.998,3.901
9692,0.0,-11.822
9693,0.0,-0.137
9694,0.967,7.604
9695,0.0,-4.066
9696,0.0,-3.245
9697,0.0,0.083
9698,0.0,-15.955
9699,0.002,0.322
9700,0.197,3.249
9701,0.0,-7.066
9702,1.0,8.953
9703,0.991,3.009
9704,0.0,-20.0
9705,0.894,2.001
9706,0.997,7.706
9707,0.0,-8.26
9708,0.0,-7.863
9709,0.0,-0.629
9710,0.0,-8.775
9711,0.0,-1.564
9712,0.98,7.706
9713,0.283,-0.154
9714,1.0,6.533
9715,1.0,6.533
9716,0.0,-20.0
9717,0.0,-5.789
9718,0.007,1.713
9719,0.0,-12.531
9720,1.0,7.706
9721,1.0,7.161
9722,0.0,-3.721
9723,1.0,7.706
9724,1.0,7.706
9725,0.0,-6.345
9726,1.0,5.893
9727,1.0,5.835
9728,0.0,-9.806
9729,0.0,-0.347
9730,0.0,0.234
9731,0.0,-7.015
9732,0.774,1.563
9733,0.993,7.656
9734,0.0,-12.962
9735,0.998,3.802
9736,1.0,8.953
9737,0.974,0.832
9738,0.972,2.385
9739,0.008,0.226
9740,0.0,-5.714
9741,0.903,4.392
9742,0.859,1.664
9743,0.175,-0.256
9744,1.0,6.545
9745,1.0,8.953
9746,0.0,-1.846
9747,1.0,5.982
9748,1.0,8.953
9749,0.0,-1.66
9750,0.993,4.8
9751,0.976,2.658
9752,0.0,-4.665
9753,1.0,5.531
9754,1.0,8.953
9755,0.433,0.869
9756,0.355,-0.032
9757,0.939,7.598
9758,0.0,-9.845
9759,0.001,0.052
9760,0.588,5.883
9761,0.0,-20.0
9762,1.0,7.706
9763,1.0,7.706
9764,0.0,-5.116
9765,0.581,1.82
9766,0.675,4.574
9767,0.0,-9.386
9768,1.0,7.183
9769,1.0,6.008
9770,0.0,-4.188
9771,0.914,1.297
9772,0.986,7.622
9773,0.0,-15.654
9774,1.0,7.789
9775,1.0,8.981
9776,0.0,-7.409
9777,0.983,1.786
9778,1.0,7.761
9779,0.0,-14.632
9780,0.018,0.134
9781,0.744,4.851
9782,0.0,-15.654
9783,1.0,5.983
9784,1.0,7.143
9785,0.0,-6.997
9786,1.0,6.214
9787,1.0,7.76
9788,0.0,-2.619
9789,1.0,3.926
9790,0.999,4.785
9791,0.0,-7.239
9792,1.0,7.075
9793,1.0,4.776
9794,0.0,-5.757
9795,1.0,7.694
9796,1.0,5.982
9797,0.0,-3.021
9798,1.0,5.987
9799,1.0,7.707
9800,0.0,-3.523
9801,0.136,0.505
9802,0.977,7.73
9803,0.0,-5.086
9804,1.0,4.009
9805,1.0,5.892
9806,0.0,-13.124
9807,1.0,5.958
9808,1.0,4.791
9809,0.0,-4.971
9810,1.0,7.798
9811,1.0,6.573
9812,0.0,-4.534
9813,1.0,7.73
9814,1.0,6.008
9815,0.0,-3.924
9816,1.0,5.911
9817,1.0,8.981
9818,0.0,-7.493
9819,1.0,6.572
9820,1.0,9.631
9821,0.0,-14.724
9822,0.067,0.927
9823,0.259,3.277
9824,0.0,-14.005
9825,1.0,5.904
9826,1.0,5.984
9827,0.0,-7.031
9828,1.0,3.37
9829,1.0,6.003
9830,0.0,-8.304
9831,1.0,5.949
9832,1.0,7.716
9833,0.019,-1.017
9834,1.0,5.021
9835,1.0,4.9
9836,0.014,-1.003
9837,1.0,9.631
9838,1.0,7.789
9839,0.0,-6.773
9840,0.777,1.202
9841,0.91,5.906
9842,0.0,-14.074
9843,0.0,-0.067
9844,0.003,1.938
9845,0.0,-11.277
9846,1.0,6.007
9847,1.0,6.008
9848,0.0,-2.188
9849,0.012,0.24
9850,0.974,7.73
9851,0.0,-20.0
9852,0.0,-1.645
9853,0.0,-1.276
9854,0.0,-10.207
9855,0.0,-0.088
9856,0.045,2.184
9857,0.0,-14.557
9858,1.0,6.008
9859,1.0,7.798
9860,0.0,-0.342
9861,0.0,-0.824
9862,0.914,6.004
9863,0.0,-11.924
9864,0.0,-7.994
9865,0.465,3.991
9866,0.0,-7.23
9867,0.998,4.806
9868,0.998,3.146
9869,0.0,-9.552
9870,0.998,3.915
9871,1.0,4.064
9872,0.993,3.131
9873,0.0,-3.463
9874,0.064,2.637
9875,0.0,-3.1
9876,0.0,-0.034
9877,0.0,-0.044
9878,0.0,-1.431
9879,0.196,3.256
9880,0.0,-0.337
9881,0.0,-3.189
9882,1.0,5.879
9883,1.0,5.959
9884,0.909,0.084
9885,1.0,7.73
9886,1.0,6.003
9887,0.0,-8.641
9888,1.0,8.981
9889,1.0,5.897
9890,0.015,0.012
9891,0.021,0.43
9892,0.053,3.169
9893,0.0,-20.0
9894,0.007,2.205
9895,0.0,0.612
9896,0.0,-5.644
9897,1.0,4.77
9898,1.0,7.131
9899,0.0,-2.671
9900,1.0,4.715
9901,1.0,8.914
9902,0.0,-2.394
9903,1.0,5.937
9904,1.0,4.836
9905,0.0,-5.995
9906,1.0,4.72
9907,1.0,6.573
9908,0.0,-10.955
9909,1.0,6.003
9910,1.0,6.003
9911,0.0,-2.435
9912,1.0,6.588
9913,1.0,8.953
9914,1.0,1.593
9915,1.0,9.6
9916,0.994,3.17
9917,0.0,-11.216
9918,1.0,6.51
9919,1.0,4.709
9920,0.0,-10.858
9921,1.0,4.666
9922,1.0,4.719
9923,0.0,-7.14
9924,1.0,5.95
9925,1.0,9.555
9926,1.0,4.189
9927,1.0,7.67
9928,1.0,8.911
9929,0.0,-1.656
9930,1.0,7.67
9931,1.0,6.47
9932,1.0,2.9
9933,1.0,4.712
9934,1.0,8.911
9935,0.0,-2.026
9936,1.0,5.946
9937,1.0,7.67
9938,0.0,-5.941
9939,1.0,7.688
9940,1.0,5.95
9941,0.502,-0.155
9942,1.0,7.676
9943,1.0,5.905
9944,0.001,-1.756
9945,1.0,4.672
9946,1.0,5.946
9947,0.0,-9.24
9948,1.0,3.318
9949,1.0,5.93
9950,0.0,-11.963
9951,1.0,7.67
9952,1.0,7.726
9953,0.996,3.495
9954,0.048,-0.566
9955,0.972,7.67
9956,0.0,-4.011
9957,1.0,4.86
9958,1.0,4.84
9959,0.979,2.061
9960,0.687,-0.026
9961,0.918,4.835
9962,0.0,-20.0
9963,1.0,5.936
9964,1.0,8.911
9965,0.0,-5.159
9966,0.006,0.072
9967,0.971,7.67
9968,0.0,-13.656
9969,1.0,3.948
9970,1.0,7.563
9971,0.0,-12.353
9972,1.0,7.12
9973,1.0,5.951
9974,0.0,-3.115
9975,1.0,5.939
9976,1.0,8.895
9977,0.311,-0.32
9978,1.0,4.854
9979,1.0,7.725
9980,1.0,7.112
9981,1.0,5.947
9982,1.0,7.718
9983,1.0,7.087
9984,1.0,9.555
9985,1.0,7.716
9986,0.0,-5.254
9987,1.0,7.67
9988,1.0,5.821
9989,0.0,-13.606
9990,0.991,3.247
9991,0.91,1.174
9992,0.026,0.012
9993,0.032,1.684
9994,0.018,0.149
9995,0.036,0.68
9996,0.069,0.292
9997,0.792,1.316
9998,1.0,7.73
9999,1.0,7.123
10000,1.0,2.866
10001,1.0,5.998
10002,1.0,5.973
10003,0.053,0.27
10004,0.0,-1.064
10005,0.005,1.687
10006,0.0,-15.654
10007,0.0,-7.837
10008,0.067,0.828
10009,0.359,0.737
10010,1.0,7.621
10011,1.0,5.851
10012,0.0,-0.174
10013,0.0,0.739
10014,0.0,-1.385
10015,0.0,-2.896
10016,0.997,2.645
10017,1.0,6.485
10018,1.0,5.985
10019,1.0,3.085
10020,1.0,4.899
10021,1.0,7.67
10022,1.0,4.736
10023,1.0,7.563
10024,1.0,5.883
10025,1.0,7.111
10026,1.0,3.23
10027,1.0,2.03
10028,0.995,3.339
10029,0.0,-2.699
10030,0.0,-2.278
10031,0.0,-5.343
10032,0.0,0.445
10033,0.006,1.627
10034,0.0,-2.347
10035,0.0,0.366
10036,0.0,0.255
10037,0.0,-0.11
10038,0.001,0.83
10039,0.002,0.953
10040,0.0,-0.619
10041,0.0,-2.539
10042,0.0,-7.45
10043,0.0,-0.783
10044,0.0,-0.125
10045,0.0,-8.444
10046,0.0,-0.122
10047,0.0,0.45
10048,0.0,-0.598
10049,0.0,0.104
10050,0.579,0.896
10051,0.997,3.329
10052,0.996,0.95
10053,0.998,1.94
10054,0.998,1.102
10055,0.998,3.996
10056,0.141,0.11
10057,0.145,0.081
10058,1.0,8.914
10059,1.0,8.981
10060,1.0,7.73
10061,0.0,-3.08
10062,1.0,8.981
10063,1.0,6.77
10064,0.0,-1.02
10065,0.0,-1.258
10066,0.069,2.676
10067,0.0,-1.584
10068,0.0,-3.05
10069,0.0,0.083
10070,0.0,-4.38
10071,0.0,-6.669
10072,0.0,-0.016
10073,0.0,-5.562
10074,0.0,-0.887
10075,0.0,0.579
10076,0.0,-20.0
10077,0.0,-2.818
10078,0.343,3.773
10079,0.0,-5.7
10080,0.0,-11.471
10081,0.002,1.297
10082,0.0,-20.0
10083,0.0,0.172
10084,0.0,-0.638
10085,0.0,-11.586
10086,0.012,1.06
10087,0.044,2.452
10088,0.0,-10.594
10089,0.0,-3.009
10090,0.0,-1.758
10091,0.0,-15.477
10092,0.0,-7.252
10093,0.0,-5.208
10094,0.0,-13.48
10095,0.0,-2.04
10096,0.755,4.891
10097,0.0,-6.032
10098,0.0,0.053
10099,0.047,3.251
10100,0.0,-5.895
10101,0.0,-4.471
10102,0.0,-1.136
10103,0.0,-14.239
10104,0.0,-8.311
10105,0.003,1.477
10106,0.0,-7.322
10107,0.0,-0.879
10108,0.973,7.73
10109,0.0,-3.599
10110,0.001,0.605
10111,0.005,1.8
10112,0.0,-6.055
10113,0.0,-8.082
10114,0.0,-1.619
10115,0.0,-8.017
10116,0.0,-0.087
10117,0.476,4.016
10118,0.0,-7.285
10119,0.91,2.514
10120,0.909,3.285
10121,0.001,-1.907
10122,1.0,3.974
10123,1.0,4.899
10124,0.003,-1.136
10125,1.0,4.884
10126,1.0,3.938
10127,0.362,1.209
10128,0.0,-1.318
10129,0.85,4.847
10130,0.0,-20.0
10131,0.831,1.684
10132,0.972,7.622
10133,0.0,-8.096
10134,0.022,1.777
10135,0.022,2.041
10136,0.0,0.188
10137,0.0,-0.966
10138,0.001,0.97
10139,0.0,-2.908
10140,0.0,0.529
10141,0.0,0.606
10142,0.0,-3.28
10143,0.0,-2.19
10144,0.0,-0.311
10145,0.0,-15.955
10146,1.0,3.98
10147,1.0,7.179
10148,0.0,-2.207
10149,0.0,-8.617
10150,0.0,0.066
10151,0.0,-0.437
10152,1.0,7.674
10153,1.0,8.981
10154,1.0,2.387
10155,1.0,5.893
10156,1.0,8.981
10157,0.497,1.226
10158,0.0,-2.594
10159,0.0,0.639
10160,0.0,-6.928
10161,0.008,1.946
10162,0.004,0.971
10163,0.0,-4.238
10164,0.997,3.902
10165,0.999,5.883
10166,0.0,-20.0
10167,1.0,7.73
10168,1.0,8.981
10169,0.0,-2.765
10170,1.0,7.79
10171,1.0,8.978
10172,0.996,0.721
10173,1.0,6.008
10174,1.0,7.773
10175,0.0,-8.281
10176,1.0,4.682
10177,1.0,7.795
10178,0.0,-4.813
10179,1.0,5.966
10180,1.0,7.73
10181,0.002,-1.459
10182,1.0,6.582
10183,1.0,8.981
10184,0.002,-1.13
10185,0.956,3.931
10186,0.952,3.221
10187,0.0,-20.0
10188,0.0,-0.215
10189,0.251,2.016
10190,0.243,0.3
10191,0.998,3.307
10192,0.997,2.698
10193,0.0,-4.507
10194,0.945,2.015
10195,0.958,4.604
10196,0.0,-20.0
10197,1.0,4.687
10198,1.0,4.757
10199,0.0,-14.593
10200,0.932,2.066
10201,0.998,5.53
10202,0.0,-9.006
10203,0.001,-0.021
10204,0.915,6.007
10205,0.0,-15.176
10206,1.0,5.904
10207,1.0,4.796
10208,0.0,-11.625
10209,1.0,4.0
10210,1.0,7.73
10211,0.002,-1.15
10212,1.0,5.996
10213,1.0,5.859
10214,0.0,-10.93
10215,0.901,1.986
10216,0.998,5.966
10217,0.799,-0.02
10218,1.0,5.243
10219,1.0,6.148
10220,0.998,0.782
10221,1.0,7.73
10222,1.0,6.013
10223,0.0,-5.213
10224,1.0,7.73
10225,1.0,7.73
10226,0.0,-2.541
10227,0.0,-0.685
10228,0.915,5.986
10229,0.0,-0.643
10230,0.966,1.701
10231,0.992,4.893
10232,0.0,-4.202
10233,1.0,9.631
10234,1.0,4.775
10235,0.0,-7.948
10236,1.0,5.006
10237,1.0,7.73
10238,0.0,-2.555
10239,0.394,1.474
10240,0.547,3.884
10241,0.0,-3.434
10242,1.0,6.008
10243,1.0,7.725
10244,0.0,-3.493
10245,0.0,-0.222
10246,0.744,4.861
10247,0.0,-20.0
10248,0.0,-1.059
10249,0.973,7.73
10250,0.0,-4.236
10251,1.0,7.73
10252,1.0,6.003
10253,0.0,-2.987
10254,1.0,7.789
10255,1.0,8.981
10256,0.001,-0.019
10257,0.0,-0.717
10258,0.983,5.998
10259,0.805,0.096
10260,1.0,6.556
10261,1.0,7.185
10262,1.0,4.256
10263,1.0,8.981
10264,1.0,5.986
10265,0.0,-5.724
10266,1.0,3.357
10267,1.0,5.906
10268,0.0,-4.926
10269,0.525,1.196
10270,0.987,7.73
10271,0.0,-20.0
10272,0.806,1.643
10273,0.983,6.006
10274,0.0,-14.062
10275,0.003,0.111
10276,0.973,7.73
10277,0.0,-20.0
10278,1.0,4.815
10279,1.0,7.622
10280,0.0,-10.214
10281,0.002,0.109
10282,0.757,4.889
10283,0.0,-13.284
10284,0.998,4.748
10285,0.998,4.785
10286,0.0,-6.146
10287,1.0,5.986
10288,1.0,9.631
10289,0.988,0.419
10290,1.0,3.91
10291,1.0,4.792
10292,0.0,-11.675
10293,0.0,-0.493
10294,0.0,-0.899
10295,0.0,-6.293
10296,0.905,1.89
10297,0.994,7.139
10298,0.504,1.322
10299,0.0,-0.671
10300,0.003,1.665
10301,0.0,-11.346
10302,0.0,-2.079
10303,0.0,-4.477
10304,0.0,-12.111
10305,0.0,-0.189
10306,0.0,-0.096
10307,0.0,-10.6
10308,0.0,0.096
10309,0.018,2.604
10310,0.0,-11.508
10311,0.0,-0.166
10312,0.0,-5.457
10313,0.0,-9.285
10314,0.0,-4.452
10315,0.0,-1.432
10316,0.0,-14.046
10317,0.006,2.271
10318,0.002,0.852
10319,0.0,-2.091
10320,0.0,-1.245
10321,0.237,2.691
10322,0.0,-14.103
10323,0.0,-1.129
10324,0.0,-6.023
10325,0.0,-13.589
10326,0.0,0.419
10327,0.0,0.675
10328,0.0,-0.837
10329,0.0,-1.968
10330,0.266,4.687
10331,0.0,-8.449
10332,0.0,-2.066
10333,0.0,0.197
10334,0.0,-20.0
10335,0.0,-8.886
10336,0.0,-1.637
10337,0.0,-9.837
10338,0.0,-2.605
10339,0.914,6.004
10340,0.0,-5.845
10341,0.0,-0.272
10342,0.907,5.952
10343,0.0,-15.176
10344,0.0,-3.714
10345,0.0,-1.699
10346,0.0,-20.0
10347,0.0,-0.816
10348,0.914,6.004
10349,0.0,-9.198
10350,0.0,-0.756
10351,0.973,7.73
10352,0.0,-0.578
10353,0.0,0.318
10354,0.0,1.29
10355,0.0,-9.526
10356,0.0,-1.619
10357,0.001,1.15
10358,0.0,-9.793
10359,0.999,2.759
10360,1.0,7.795
10361,0.0,-12.462
10362,0.0,-0.283
10363,0.973,7.73
10364,0.0,-2.764
10365,0.0,0.03
10366,0.001,1.179
10367,0.0,-10.218
10368,1.0,4.876
10369,1.0,7.187
10370,0.0,-6.926
10371,1.0,7.799
10372,1.0,8.981
10373,0.996,0.69
10374,1.0,6.002
10375,1.0,7.795
10376,0.996,3.482
10377,0.0,-8.36
10378,0.0,-1.899
10379,0.0,-20.0
10380,0.998,3.883
10381,1.0,8.981
10382,1.0,4.159
10383,1.0,3.662
10384,1.0,6.14
10385,0.393,-0.176
10386,1.0,5.552
10387,1.0,9.631
10388,0.0,-10.837
10389,0.0,-0.32
10390,0.997,7.73
10391,0.502,-0.176
10392,1.0,7.798
10393,1.0,8.981
10394,0.835,0.117
10395,1.0,4.881
10396,1.0,7.769
10397,0.0,-0.059
10398,0.0,-0.338
10399,0.0,0.031
10400,0.0,-8.49
10401,0.988,1.879
10402,1.0,7.164
10403,1.0,1.294
10404,1.0,5.751
10405,0.982,1.921
10406,1.0,3.977
10407,0.0,-0.143
10408,0.0,-0.014
10409,0.0,0.121
10410,0.0,-1.081
10411,0.822,1.18
10412,1.0,5.988
10413,1.0,7.103
10414,1.0,6.482
10415,1.0,4.857
10416,1.0,1.985
10417,1.0,3.726
10418,1.0,8.981
10419,0.947,2.835
10420,0.0,-10.997
10421,0.0,-10.962
10422,1.0,5.986
10423,1.0,7.161
10424,1.0,3.429
10425,1.0,8.981
10426,0.0,-0.425
10427,0.0,-0.057
10428,0.0,0.923
10429,0.001,-0.119
10430,1.0,7.73
10431,1.0,5.188
10432,1.0,5.882
10433,1.0,7.73
10434,1.0,7.73
10435,1.0,7.67
10436,1.0,2.049
10437,1.0,6.555
10438,1.0,1.326
10439,1.0,7.622
10440,1.0,4.815
10441,1.0,3.686
10442,1.0,7.179
10443,0.051,0.344
10444,0.019,0.66
10445,0.008,1.122
10446,0.0,-0.517
10447,0.032,3.216
10448,0.0,-1.543
10449,0.448,2.196
10450,0.444,0.362
10451,0.994,2.151
10452,1.0,4.562
10453,0.936,1.551
10454,0.0,-0.378
10455,0.0,-1.88
10456,0.0,-3.676
10457,0.001,-0.45
10458,0.995,3.216
10459,1.0,3.541
10460,1.0,1.229
10461,1.0,2.684
10462,0.928,1.905
10463,0.0,-1.529
10464,0.0,0.488
10465,0.002,1.533
10466,0.0,-0.685
10467,0.907,3.939
10468,0.86,1.811
10469,0.004,0.073
10470,1.0,4.848
10471,1.0,7.73
10472,1.0,3.881
10473,0.0,-2.847
10474,0.263,4.703
10475,0.0,-11.418
10476,0.0,-7.045
10477,0.0,-1.31
10478,0.0,-9.379
10479,0.0,-0.337
10480,0.0,0.405
10481,0.0,-9.995
10482,0.0,-0.418
10483,0.0,0.113
10484,0.0,-8.155
10485,0.0,-2.292
10486,0.001,1.222
10487,0.0,-4.896
10488,0.25,3.324
10489,0.211,1.399
10490,0.0,-8.773
10491,0.0,-0.914
10492,0.338,3.743
10493,0.0,-6.943
10494,0.0,-0.895
10495,0.0,-1.168
10496,0.0,-8.505
10497,0.0,-3.683
10498,0.0,0.781
10499,0.0,-1.005
10500,0.363,1.449
10501,0.384,3.158
10502,0.0,-6.786
10503,1.0,5.992
10504,0.996,2.611
10505,0.0,-4.857
10506,0.0,-6.005
10507,0.0,-1.317
10508,0.0,-11.768
10509,0.0,-2.848
10510,0.007,1.736
10511,0.0,-5.919
10512,0.091,0.582
10513,0.902,4.614
10514,0.0,-7.751
10515,0.0,-1.853
10516,0.534,4.128
10517,0.0,-15.955
10518,0.0,-1.182
10519,0.0,0.076
10520,0.0,-2.617
10521,1.0,7.766
10522,1.0,7.684
10523,0.0,-20.0
10524,0.0,-2.058
10525,0.156,3.17
10526,0.0,-6.014
10527,0.0,-3.032
10528,0.014,2.431
10529,0.0,-5.995
10530,0.0,-0.953
10531,0.727,4.814
10532,0.0,-5.364
10533,0.977,2.436
10534,0.992,5.761
10535,0.0,-2.955
10536,0.981,3.864
10537,0.982,2.281
10538,0.0,-1.155
10539,0.001,1.248
10540,0.0,0.737
10541,0.0,-11.265
10542,1.0,5.874
10543,1.0,5.925
10544,0.0,-0.996
10545,0.0,-0.437
10546,0.972,7.706
10547,0.0,-4.236
10548,0.642,1.489
10549,0.99,7.663
10550,0.027,-0.873
10551,1.0,4.891
10552,1.0,7.598
10553,0.0,-15.955
10554,0.311,0.834
10555,0.53,4.789
10556,0.0,-10.484
10557,0.002,0.088
10558,0.972,7.706
10559,0.0,-6.833
10560,0.0,-0.493
10561,0.972,7.706
10562,0.004,-1.018
10563,1.0,4.727
10564,1.0,6.391
10565,0.0,-3.219
10566,0.0,-1.773
10567,0.961,4.879
10568,0.844,0.063
10569,1.0,9.6
10570,1.0,7.071
10571,0.853,0.123
10572,1.0,3.216
10573,1.0,5.348
10574,0.0,-10.056
10575,0.999,4.169
10576,1.0,7.706
10577,0.946,0.261
10578,1.0,3.561
10579,1.0,5.976
10580,0.636,1.519
10581,0.0,-5.539
10582,0.753,4.881
10583,0.0,-2.002
10584,0.253,0.8
10585,0.474,4.769
10586,0.0,-20.0
10587,0.0,-3.144
10588,0.203,3.271
10589,0.0,-3.886
10590,0.984,7.417
10591,0.645,0.867
10592,0.0,-2.641
10593,0.0,-1.311
10594,0.757,4.893
10595,0.0,-20.0
10596,0.0,-3.353
10597,0.001,1.493
10598,0.0,-1.718
10599,0.0,-2.856
10600,0.0,-1.917
10601,0.0,-12.304
10602,0.0,-8.353
10603,0.034,3.169
10604,0.0,-11.561
10605,0.0,-4.063
10606,0.0,0.006
10607,0.0,-10.224
10608,0.0,-0.428
10609,0.0,-0.299
10610,0.0,-6.991
10611,0.0,-2.205
10612,0.0,-0.264
10613,0.0,-8.129
10614,0.0,-0.202
10615,0.006,1.703
10616,0.0,-11.067
10617,0.0,0.61
10618,0.0,0.56
10619,0.0,-5.794
10620,0.0,-2.111
10621,0.0,-2.059
10622,0.0,-8.408
10623,0.055,0.833
10624,0.129,3.711
10625,0.0,-2.459
10626,0.0,-0.692
10627,0.0,0.441
10628,0.0,-8.045
10629,0.0,-3.194
10630,0.0,-0.371
10631,0.0,-13.16
10632,0.0,-2.724
10633,0.0,0.213
10634,0.0,-2.87
10635,0.0,-0.779
10636,0.0,-1.372
10637,0.0,-15.654
10638,0.0,-0.699
10639,0.0,-0.852
10640,0.0,-6.208
10641,0.0,-0.662
10642,0.001,0.767
10643,0.0,-5.22
10644,0.0,-0.793
10645,0.0,-0.074
10646,0.0,-11.183
10647,0.998,4.79
10648,0.998,4.79
10649,0.0,-20.0
10650,0.001,0.067
10651,0.755,4.886
10652,0.0,-7.218
10653,0.0,-1.071
10654,0.203,3.288
10655,0.0,-8.196
10656,0.0,-1.954
10657,0.969,7.649
10658,0.0,-5.697
10659,0.0,-0.583
10660,0.779,4.896
10661,0.087,-0.349
10662,0.853,1.307
10663,0.958,5.839
10664,0.0,-2.719
10665,1.0,5.947
10666,1.0,7.73
10667,0.0,-4.265
10668,1.0,3.741
10669,1.0,5.906
10670,0.0,-9.264
10671,1.0,7.799
10672,1.0,4.762
10673,0.0,-10.772
10674,1.0,7.73
10675,1.0,7.799
10676,0.0,-6.095
10677,1.0,4.042
10678,1.0,8.981
10679,0.745,0.047
10680,1.0,4.764
10681,0.994,3.193
10682,0.0,-5.061
10683,0.997,2.764
10684,1.0,5.805
10685,0.0,-9.012
10686,0.0,-0.778
10687,0.004,1.832
10688,0.0,-9.982
10689,1.0,6.507
10690,1.0,7.723
10691,0.0,-12.608
10692,0.0,-0.728
10693,0.907,5.952
10694,0.0,-3.098
10695,0.7,1.209
10696,0.787,4.762
10697,0.0,-11.457
10698,0.0,-2.554
10699,0.83,4.768
10700,0.0,-6.498
10701,0.0,-1.035
10702,0.957,4.872
10703,0.828,0.044
10704,1.0,4.036
10705,1.0,4.908
10706,0.0,-8.118
10707,0.29,3.571
10708,0.002,0.175
10709,0.0,-0.514
10710,0.003,0.328
10711,0.132,3.681
10712,0.0,-13.89
10713,0.873,1.368
10714,0.943,5.792
10715,0.0,-12.203
10716,0.947,3.514
10717,0.948,2.765
10718,0.0,-6.645
10719,0.662,4.037
10720,0.614,2.008
10721,0.0,-12.405
10722,0.985,2.5
10723,0.998,7.13
10724,0.0,-5.897
10725,0.999,2.846
10726,1.0,4.766
10727,0.0,-20.0
10728,0.0,-0.452
10729,0.0,0.046
10730,0.0,-7.488
10731,1.0,4.697
10732,1.0,5.866
10733,0.0,-4.019
10734,0.371,1.43
10735,0.453,3.968
10736,0.0,-6.46
10737,0.008,0.12
10738,0.915,6.007
10739,0.0,-7.84
10740,0.323,1.011
10741,0.821,5.982
10742,0.16,-0.223
10743,0.976,5.048
10744,0.955,2.626
10745,0.0,-0.263
10746,0.001,-0.037
10747,0.97,7.67
10748,0.0,-5.127
10749,1.0,7.155
10750,1.0,6.823
10751,0.0,-1.094
10752,0.001,0.002
10753,0.914,6.007
10754,0.0,-12.488
10755,0.025,0.434
10756,0.916,6.001
10757,0.001,-1.458
10758,1.0,4.591
10759,1.0,5.99
10760,1.0,5.048
10761,1.0,7.727
10762,1.0,9.628
10763,0.03,-0.584
10764,1.0,7.727
10765,1.0,8.911
10766,1.0,8.978
10767,1.0,5.86
10768,1.0,5.971
10769,0.454,0.183
10770,0.489,2.656
10771,0.0,-4.625
10772,0.0,-0.145
10773,0.973,7.727
10774,0.0,-4.169
10775,0.0,-4.109
10776,0.062,2.611
10777,0.0,-10.238
10778,0.328,1.638
10779,0.404,3.935
10780,0.0,-13.053
10781,0.985,3.918
10782,0.985,3.94
10783,0.0,-5.038
10784,0.0,-2.141
10785,0.0,0.473
10786,0.0,-15.477
10787,0.838,2.093
10788,0.91,3.956
10789,0.006,0.23
10790,0.001,-0.354
10791,0.969,7.644
10792,0.0,-9.23
10793,0.0,-2.796
10794,0.185,3.221
10795,0.0,-6.573
10796,0.993,4.66
10797,0.991,3.758
10798,0.0,-12.374
10799,0.0,-0.54
10800,0.0,0.875
10801,0.0,-6.833
10802,0.0,0.534
10803,0.0,0.442
10804,0.0,-5.387
10805,0.907,1.566
10806,0.92,2.823
10807,0.012,0.357
10808,0.0,-3.975
10809,0.0,0.594
10810,0.0,-5.362
10811,0.0,0.482
10812,0.001,1.527
10813,0.0,-8.831
10814,0.0,0.109
10815,0.0,0.197
10816,0.0,-3.952
10817,0.0,-3.282
10818,0.0,-3.42
10819,0.0,-8.071
10820,0.0,-0.059
10821,0.0,-0.514
10822,0.0,-4.079
10823,0.0,-0.016
10824,0.0,-0.751
10825,0.0,-0.115
10826,0.0,-4.225
10827,0.725,4.809
10828,0.0,-5.68
10829,1.0,7.644
10830,1.0,6.372
10831,0.823,1.718
10832,0.079,0.009
10833,0.091,2.452
10834,0.0,-9.559
10835,0.007,0.941
10836,0.036,3.283
10837,0.0,-6.897
10838,0.0,-4.698
10839,0.0,0.861
10840,0.0,-13.883
10841,0.0,0.771
10842,0.001,1.424
10843,0.0,-6.077
10844,0.0,-8.079
10845,0.0,-4.108
10846,0.0,-20.0
10847,0.0,-5.219
10848,0.284,4.68
10849,0.0,-8.16
10850,1.0,4.854
10851,1.0,3.843
10852,0.0,-0.487
10853,0.0,-4.074
10854,0.966,7.594
10855,0.0,-9.286
10856,0.0,-9.111
