POS,LOCUS,BIOTYPE
8799,MT-ATP6,protein_coding
8800,MT-ATP6,protein_coding
8801,MT-ATP6,protein_coding
8802,MT-ATP6,protein_coding
8803,MT-ATP6,protein_coding
8804,MT-ATP6,protein_coding
8805,MT-ATP6,protein_coding
8806,MT-ATP6,protein_coding
8807,MT-ATP6,protein_coding
8808,MT-ATP6,protein_coding
8809,MT-ATP6,protein_coding
8810,MT-ATP6,protein_coding
8811,MT-ATP6,protein_coding
8812,MT-ATP6,protein_coding
8813,MT-ATP6,protein_coding
8814,MT-ATP6,protein_coding
8815,MT-ATP6,protein_coding
8816,MT-ATP6,protein_coding
8817,MT-ATP6,protein_coding
8818,MT-ATP6,protein_coding
8819,MT-ATP6,protein_coding
8820,MT-ATP6,protein_coding
8821,MT-ATP6,protein_coding
8822,MT-ATP6,protein_coding
8823,MT-ATP6,protein_coding
8824,MT-ATP6,protein_coding
8825,MT-ATP6,protein_coding
8826,MT-ATP6,protein_coding
8827,MT-ATP6,protein_coding
8828,MT-ATP6,protein_coding
8829,MT-ATP6,protein_coding
8830,MT-ATP6,protein_coding
8831,MT-ATP6,protein_coding
8832,MT-ATP6,protein_coding
8833,MT-ATP6,protein_coding
8834,MT-ATP6,protein_coding
8835,MT-ATP6,protein_coding
8836,MT-ATP6,protein_coding
8837,MT-ATP6,protein_coding
8838,MT-ATP6,protein_coding
8839,MT-ATP6,protein_coding
8840,MT-ATP6,protein_coding
8841,MT-ATP6,protein_coding
8842,MT-ATP6,protein_coding
8843,MT-ATP6,protein_coding
8844,MT-ATP6,protein_coding
8845,MT-ATP6,protein_coding
8846,MT-ATP6,protein_coding
8847,MT-ATP6,protein_coding
8848,MT-ATP6,protein_coding
8849,MT-ATP6,protein_coding
8850,MT-ATP6,protein_coding
8851,MT-ATP6,protein_coding
8852,MT-ATP6,protein_coding
8853,MT-ATP6,protein_coding
8854,MT-ATP6,protein_coding
8855,MT-ATP6,protein_coding
8856,MT-ATP6,protein_coding
8857,MT-ATP6,protein_coding
8858,MT-ATP6,protein_coding
8859,MT-ATP6,protein_coding
8860,MT-ATP6,protein_coding
8861,MT-ATP6,protein_coding
8862,MT-ATP6,protein_coding
8863,MT-ATP6,protein_coding
8864,MT-ATP6,protein_coding
8865,MT-ATP6,protein_coding
8866,MT-ATP6,protein_coding
8867,MT-ATP6,protein_coding
8868,MT-ATP6,protein_coding
8869,MT-ATP6,protein_coding
8870,MT-ATP6,protein_coding
8871,MT-ATP6,protein_coding
8872,MT-ATP6,protein_coding
8873,MT-ATP6,protein_coding
8874,MT-ATP6,protein_coding
8875,MT-ATP6,protein_coding
8876,MT-ATP6,protein_coding
8877,MT-ATP6,protein_coding
8878,MT-ATP6,protein_coding
8879,MT-ATP6,protein_coding
8880,MT-ATP6,protein_coding
8881,MT-ATP6,protein_coding
8882,MT-ATP6,protein_coding
8883,MT-ATP6,protein_coding
8884,MT-ATP6,protein_coding
8885,MT-ATP6,protein_coding
8886,MT-ATP6,protein_coding
8887,MT-ATP6,protein_coding
8888,MT-ATP6,protein_coding
8889,MT-ATP6,protein_coding
8890,MT-ATP6,protein_coding
8891,MT-ATP6,protein_coding
8892,MT-ATP6,protein_coding
8893,MT-ATP6,protein_coding
8894,MT-ATP6,protein_coding
8895,MT-ATP6,protein_coding
8896,MT-ATP6,protein_coding
8897,MT-ATP6,protein_coding
8898,MT-ATP6,protein_coding
8899,MT-ATP6,protein_coding
8900,MT-ATP6,protein_coding
8901,MT-ATP6,protein_coding
8902,MT-ATP6,protein_coding
8903,MT-ATP6,protein_coding
8904,MT-ATP6,protein_coding
8905,MT-ATP6,protein_coding
8906,MT-ATP6,protein_coding
8907,MT-ATP6,protein_coding
8908,MT-ATP6,protein_coding
8909,MT-ATP6,protein_coding
8910,MT-ATP6,protein_coding
8911,MT-ATP6,protein_coding
8912,MT-ATP6,protein_coding
8913,MT-ATP6,protein_coding
8914,MT-ATP6,protein_coding
8915,MT-ATP6,protein_coding
8916,MT-ATP6,protein_coding
8917,MT-ATP6,protein_coding
8918,MT-ATP6,protein_coding
8919,MT-ATP6,protein_coding
8920,MT-ATP6,protein_coding
8921,MT-ATP6,protein_coding
8922,MT-ATP6,protein_coding
8923,MT-ATP6,protein_coding
8924,MT-ATP6,protein_coding
8925,MT-ATP6,protein_coding
8926,MT-ATP6,protein_coding
8927,MT-ATP6,protein_coding
8928,MT-ATP6,protein_coding
8929,MT-ATP6,protein_coding
8930,MT-ATP6,protein_coding
8931,MT-ATP6,protein_coding
8932,MT-ATP6,protein_coding
8933,MT-ATP6,protein_coding
8934,MT-ATP6,protein_coding
8935,MT-ATP6,protein_coding
8936,MT-ATP6,protein_coding
8937,MT-ATP6,protein_coding
8938,MT-ATP6,protein_coding
8939,MT-ATP6,protein_coding
8940,MT-ATP6,protein_coding
8941,MT-ATP6,protein_coding
8942,MT-ATP6,protein_coding
8943,MT-ATP6,protein_coding
8944,MT-ATP6,protein_coding
8945,MT-ATP6,protein_coding
8946,MT-ATP6,protein_coding
8947,MT-ATP6,protein_coding
8948,MT-ATP6,protein_coding
8949,MT-ATP6,protein_coding
8950,MT-ATP6,protein_coding
8951,MT-ATP6,protein_coding
8952,MT-ATP6,protein_coding
8953,MT-ATP6,protein_coding
8954,MT-ATP6,protein_coding
8955,MT-ATP6,protein_coding
8956,MT-ATP6,protein_coding
8957,MT-ATP6,protein_coding
8958,MT-ATP6,protein_coding
8959,MT-ATP6,protein_coding
8960,MT-ATP6,protein_coding
8961,MT-ATP6,protein_coding
8962,MT-ATP6,protein_coding
8963,MT-ATP6,protein_coding
8964,MT-ATP6,protein_coding
8965,MT-ATP6,protein_coding
8966,MT-ATP6,protein_coding
8967,MT-ATP6,protein_coding
8968,MT-ATP6,protein_coding
8969,MT-ATP6,protein_coding
8970,MT-ATP6,protein_coding
8971,MT-ATP6,protein_coding
8972,MT-ATP6,protein_coding
8973,MT-ATP6,protein_coding
8974,MT-ATP6,protein_coding
8975,MT-ATP6,protein_coding
8976,MT-ATP6,protein_coding
8977,MT-ATP6,protein_coding
8978,MT-ATP6,protein_coding
8979,MT-ATP6,protein_coding
8980,MT-ATP6,protein_coding
8981,MT-ATP6,protein_coding
8982,MT-ATP6,protein_coding
8983,MT-ATP6,protein_coding
8984,MT-ATP6,protein_coding
8985,MT-ATP6,protein_coding
8986,MT-ATP6,protein_coding
8987,MT-ATP6,protein_coding
8988,MT-ATP6,protein_coding
8989,MT-ATP6,protein_coding
8990,MT-ATP6,protein_coding
8991,MT-ATP6,protein_coding
8992,MT-ATP6,protein_coding
8993,MT-ATP6,protein_coding
8994,MT-ATP6,protein_coding
8995,MT-ATP6,protein_coding
8996,MT-ATP6,protein_coding
8997,MT-ATP6,protein_coding
8998,MT-ATP6,protein_coding
8999,MT-ATP6,protein_coding
9000,MT-ATP6,protein_coding
9001,MT-ATP6,protein_coding
9002,MT-ATP6,protein_coding
9003,MT-ATP6,protein_coding
9004,MT-ATP6,protein_coding
9005,MT-ATP6,protein_coding
9006,MT-ATP6,protein_coding
9007,MT-ATP6,protein_coding
9008,MT-ATP6,protein_coding
9009,MT-ATP6,protein_coding
9010,MT-ATP6,protein_coding
9011,MT-ATP6,protein_coding
9012,MT-ATP6,protein_coding
9013,MT-ATP6,protein_coding
9014,MT-ATP6,protein_coding
9015,MT-ATP6,protein_coding
9016,MT-ATP6,protein_coding
9017,MT-ATP6,protein_coding
9018,MT-ATP6,protein_coding
9019,MT-ATP6,protein_coding
9020,MT-ATP6,protein_coding
9021,MT-ATP6,protein_coding
9022,MT-ATP6,protein_coding
9023,MT-ATP6,protein_coding
9024,MT-ATP6,protein_coding
9025,MT-ATP6,protein_coding
9026,MT-ATP6,protein_coding
9027,MT-ATP6,protein_coding
9028,MT-ATP6,protein_coding
9029,MT-ATP6,protein_coding
9030,MT-ATP6,protein_coding
9031,MT-ATP6,protein_coding
9032,MT-ATP6,protein_coding
9033,MT-ATP6,protein_coding
9034,MT-ATP6,protein_coding
9035,MT-ATP6,protein_coding
9036,MT-ATP6,protein_coding
9037,MT-ATP6,protein_coding
9038,MT-ATP6,protein_coding
9039,MT-ATP6,protein_coding
9040,MT-ATP6,protein_coding
9041,MT-ATP6,protein_coding
9042,MT-ATP6,protein_coding
9043,MT-ATP6,protein_coding
9044,MT-ATP6,protein_coding
9045,MT-ATP6,protein_coding
9046,MT-ATP6,protein_coding
9047,MT-ATP6,protein_coding
9048,MT-ATP6,protein_coding
9049,MT-ATP6,protein_coding
9050,MT-ATP6,protein_coding
9051,MT-ATP6,protein_coding
9052,MT-ATP6,protein_coding
9053,MT-ATP6,protein_coding
9054,MT-ATP6,protein_coding
9055,MT-ATP6,protein_coding
9056,MT-ATP6,protein_coding
9057,MT-ATP6,protein_coding
9058,MT-ATP6,protein_coding
9059,MT-ATP6,protein_coding
9060,MT-ATP6,protein_coding
9061,MT-ATP6,protein_coding
9062,MT-ATP6,protein_coding
9063,MT-ATP6,protein_coding
9064,MT-ATP6,protein_coding
9065,MT-ATP6,protein_coding
9066,MT-ATP6,protein_coding
9067,MT-ATP6,protein_coding
9068,MT-ATP6,protein_coding
9069,MT-ATP6,protein_coding
9070,MT-ATP6,protein_coding
9071,MT-ATP6,protein_coding
9072,MT-ATP6,protein_coding
9073,MT-ATP6,protein_coding
9074,MT-ATP6,protein_coding
9075,MT-ATP6,protein_coding
9076,MT-ATP6,protein_coding
9077,MT-ATP6,protein_coding
9078,MT-ATP6,protein_coding
9079,MT-ATP6,protein_coding
9080,MT-ATP6,protein_coding
9081,MT-ATP6,protein_coding
9082,MT-ATP6,protein_coding
9083,MT-ATP6,protein_coding
9084,MT-ATP6,protein_coding
9085,MT-ATP6,protein_coding
9086,MT-ATP6,protein_coding
9087,MT-ATP6,protein_coding
9088,MT-ATP6,protein_coding
9089,MT-ATP6,protein_coding
9090,MT-ATP6,protein_coding
9091,MT-ATP6,protein_coding
9092,MT-ATP6,protein_coding
9093,MT-ATP6,protein_coding
9094,MT-ATP6,protein_coding
9095,MT-ATP6,protein_coding
9096,MT-ATP6,protein_coding
9097,MT-ATP6,protein_coding
9098,MT-ATP6,protein_coding
9099,MT-ATP6,protein_coding
9100,MT-ATP6,protein_coding
9101,MT-ATP6,protein_coding
9102,MT-ATP6,protein_coding
9103,MT-ATP6,protein_coding
9104,MT-ATP6,protein_coding
9105,MT-ATP6,protein_coding
9106,MT-ATP6,protein_coding
9107,MT-ATP6,protein_coding
9108,MT-ATP6,protein_coding
9109,MT-ATP6,protein_coding
9110,MT-ATP6,protein_coding
9111,MT-ATP6,protein_coding
9112,MT-ATP6,protein_coding
9113,MT-ATP6,protein_coding
9114,MT-ATP6,protein_coding
9115,MT-ATP6,protein_coding
9116,MT-ATP6,protein_coding
9117,MT-ATP6,protein_coding
9118,MT-ATP6,protein_coding
9119,MT-ATP6,protein_coding
9120,MT-ATP6,protein_coding
9121,MT-ATP6,protein_coding
9122,MT-ATP6,protein_coding
9123,MT-ATP6,protein_coding
9124,MT-ATP6,protein_coding
9125,MT-ATP6,protein_coding
9126,MT-ATP6,protein_coding
9127,MT-ATP6,protein_coding
9128,MT-ATP6,protein_coding
9129,MT-ATP6,protein_coding
9130,MT-ATP6,protein_coding
9131,MT-ATP6,protein_coding
9132,MT-ATP6,protein_coding
9133,MT-ATP6,protein_coding
9134,MT-ATP6,protein_coding
9135,MT-ATP6,protein_coding
9136,MT-ATP6,protein_coding
9137,MT-ATP6,protein_coding
9138,MT-ATP6,protein_coding
9139,MT-ATP6,protein_coding
9140,MT-ATP6,protein_coding
9141,MT-ATP6,protein_coding
9142,MT-ATP6,protein_coding
9143,MT-ATP6,protein_coding
9144,MT-ATP6,protein_coding
9145,MT-ATP6,protein_coding
9146,MT-ATP6,protein_coding
9147,MT-ATP6,protein_coding
9148,MT-ATP6,protein_coding
9149,MT-ATP6,protein_coding
9150,MT-ATP6,protein_coding
9151,MT-ATP6,protein_coding
9152,MT-ATP6,protein_coding
9153,MT-ATP6,protein_coding
9154,MT-ATP6,protein_coding
9155,MT-ATP6,protein_coding
9156,MT-ATP6,protein_coding
9157,MT-ATP6,protein_coding
9158,MT-ATP6,protein_coding
9159,MT-ATP6,protein_coding
9160,MT-ATP6,protein_coding
9161,MT-ATP6,protein_coding
9162,MT-ATP6,protein_coding
9163,MT-ATP6,protein_coding
9164,MT-ATP6,protein_coding
9165,MT-ATP6,protein_coding
9166,MT-ATP6,protein_coding
9167,MT-ATP6,protein_coding
9168,MT-ATP6,protein_coding
9169,MT-ATP6,protein_coding
9170,MT-ATP6,protein_coding
9171,MT-ATP6,protein_coding
9172,MT-ATP6,protein_coding
9173,MT-ATP6,protein_coding
9174,MT-ATP6,protein_coding
9175,MT-ATP6,protein_coding
9176,MT-ATP6,protein_coding
9177,MT-ATP6,protein_coding
9178,MT-ATP6,protein_coding
9179,MT-ATP6,protein_coding
9180,MT-ATP6,protein_coding
9181,MT-ATP6,protein_coding
9182,MT-ATP6,protein_coding
9183,MT-ATP6,protein_coding
9184,MT-ATP6,protein_coding
9185,MT-ATP6,protein_coding
9186,MT-ATP6,protein_coding
9187,MT-ATP6,protein_coding
9188,MT-ATP6,protein_coding
9189,MT-ATP6,protein_coding
9190,MT-ATP6,protein_coding
9191,MT-ATP6,protein_coding
9192,MT-ATP6,protein_coding
9193,MT-ATP6,protein_coding
9194,MT-ATP6,protein_coding
9195,MT-ATP6,protein_coding
9196,MT-ATP6,protein_coding
9197,MT-ATP6,protein_coding
9198,MT-ATP6,protein_coding
9199,MT-ATP6,protein_coding
9200,MT-ATP6,protein_coding
9201,MT-ATP6,protein_coding
9202,MT-ATP6,protein_coding
9203,MT-ATP6,protein_coding
9204,MT-ATP6,protein_coding
9205,MT-ATP6,protein_coding
9206,MT-ATP6,protein_coding
9207,MT-ATP6;MT-CO3,protein_coding;protein_coding
9208,MT-CO3,protein_coding
9209,MT-CO3,protein_coding
9210,MT-CO3,protein_coding
9211,MT-CO3,protein_coding
9212,MT-CO3,protein_coding
9213,MT-CO3,protein_coding
9214,MT-CO3,protein_coding
9215,MT-CO3,protein_coding
9216,MT-CO3,protein_coding
9217,MT-CO3,protein_coding
9218,MT-CO3,protein_coding
9219,MT-CO3,protein_coding
9220,MT-CO3,protein_coding
9221,MT-CO3,protein_coding
9222,MT-CO3,protein_coding
9223,MT-CO3,protein_coding
9224,MT-CO3,protein_coding
9225,MT-CO3,protein_coding
9226,MT-CO3,protein_coding
9227,MT-CO3,protein_coding
9228,MT-CO3,protein_coding
9229,MT-CO3,protein_coding
9230,MT-CO3,protein_coding
9231,MT-CO3,protein_coding
9232,MT-CO3,protein_coding
9233,MT-CO3,protein_coding
9234,MT-CO3,protein_coding
9235,MT-CO3,protein_coding
9236,MT-CO3,protein_coding
9237,MT-CO3,protein_coding
9238,MT-CO3,protein_coding
9239,MT-CO3,protein_coding
9240,MT-CO3,protein_coding
9241,MT-CO3,protein_coding
9242,MT-CO3,protein_coding
9243,MT-CO3,protein_coding
9244,MT-CO3,protein_coding
9245,MT-CO3,protein_coding
9246,MT-CO3,protein_coding
9247,MT-CO3,protein_coding
9248,MT-CO3,protein_coding
9249,MT-CO3,protein_coding
9250,MT-CO3,protein_coding
9251,MT-CO3,protein_coding
9252,MT-CO3,protein_coding
9253,MT-CO3,protein_coding
9254,MT-CO3,protein_coding
9255,MT-CO3,protein_coding
9256,MT-CO3,protein_coding
9257,MT-CO3,protein_coding
9258,MT-CO3,protein_coding
9259,MT-CO3,protein_coding
9260,MT-CO3,protein_coding
9261,MT-CO3,protein_coding
9262,MT-CO3,protein_coding
9263,MT-CO3,protein_coding
9264,MT-CO3,protein_coding
9265,MT-CO3,protein_coding
9266,MT-CO3,protein_coding
9267,MT-CO3,protein_coding
9268,MT-CO3,protein_coding
9269,MT-CO3,protein_coding
9270,MT-CO3,protein_coding
9271,MT-CO3,protein_coding
9272,MT-CO3,protein_coding
9273,MT-CO3,protein_coding
9274,MT-CO3,protein_coding
9275,MT-CO3,protein_coding
9276,MT-CO3,protein_coding
9277,MT-CO3,protein_coding
9278,MT-CO3,protein_coding
9279,MT-CO3,protein_coding
9280,MT-CO3,protein_coding
9281,MT-CO3,protein_coding
9282,MT-CO3,protein_coding
9283,MT-CO3,protein_coding
9284,MT-CO3,protein_coding
9285,MT-CO3,protein_coding
9286,MT-CO3,protein_coding
9287,MT-CO3,protein_coding
9288,MT-CO3,protein_coding
9289,MT-CO3,protein_coding
9290,MT-CO3,protein_coding
9291,MT-CO3,protein_coding
9292,MT-CO3,protein_coding
9293,MT-CO3,protein_coding
9294,MT-CO3,protein_coding
9295,MT-CO3,protein_coding
9296,MT-CO3,protein_coding
9297,MT-CO3,protein_coding
9298,MT-CO3,protein_coding
9299,MT-CO3,protein_coding
9300,MT-CO3,protein_coding
9301,MT-CO3,protein_coding
9302,MT-CO3,protein_coding
9303,MT-CO3,protein_coding
9304,MT-CO3,protein_coding
9305,MT-CO3,protein_coding
9306,MT-CO3,protein_coding
9307,MT-CO3,protein_coding
9308,MT-CO3,protein_coding
9309,MT-CO3,protein_coding
9310,MT-CO3,protein_coding
9311,MT-CO3,protein_coding
9312,MT-CO3,protein_coding
9313,MT-CO3,protein_coding
9314,MT-CO3,protein_coding
9315,MT-CO3,protein_coding
9316,MT-CO3,protein_coding
9317,MT-CO3,protein_coding
9318,MT-CO3,protein_coding
9319,MT-CO3,protein_coding
9320,MT-CO3,protein_coding
9321,MT-CO3,protein_coding
9322,MT-CO3,protein_coding
9323,MT-CO3,protein_coding
9324,MT-CO3,protein_coding
9325,MT-CO3,protein_coding
9326,MT-CO3,protein_coding
9327,MT-CO3,protein_coding
9328,MT-CO3,protein_coding
9329,MT-CO3,protein_coding
9330,MT-CO3,protein_coding
9331,MT-CO3,protein_coding
9332,MT-CO3,protein_coding
9333,MT-CO3,protein_coding
9334,MT-CO3,protein_coding
9335,MT-CO3,protein_coding
9336,MT-CO3,protein_coding
9337,MT-CO3,protein_coding
9338,MT-CO3,protein_coding
9339,MT-CO3,protein_coding
9340,MT-CO3,protein_coding
9341,MT-CO3,protein_coding
9342,MT-CO3,protein_coding
9343,MT-CO3,protein_coding
9344,MT-CO3,protein_coding
9345,MT-CO3,protein_coding
9346,MT-CO3,protein_coding
9347,MT-CO3,protein_coding
9348,MT-CO3,protein_coding
9349,MT-CO3,protein_coding
9350,MT-CO3,protein_coding
9351,MT-CO3,protein_coding
9352,MT-CO3,protein_coding
9353,MT-CO3,protein_coding
9354,MT-CO3,protein_coding
9355,MT-CO3,protein_coding
9356,MT-CO3,protein_coding
9357,MT-CO3,protein_coding
9358,MT-CO3,protein_coding
9359,MT-CO3,protein_coding
9360,MT-CO3,protein_coding
9361,MT-CO3,protein_coding
9362,MT-CO3,protein_coding
9363,MT-CO3,protein_coding
9364,MT-CO3,protein_coding
9365,MT-CO3,protein_coding
9366,MT-CO3,protein_coding
9367,MT-CO3,protein_coding
9368,MT-CO3,protein_coding
9369,MT-CO3,protein_coding
9370,MT-CO3,protein_coding
9371,MT-CO3,protein_coding
9372,MT-CO3,protein_coding
9373,MT-CO3,protein_coding
9374,MT-CO3,protein_coding
9375,MT-CO3,protein_coding
9376,MT-CO3,protein_coding
9377,MT-CO3,protein_coding
9378,MT-CO3,protein_coding
9379,MT-CO3,protein_coding
9380,MT-CO3,protein_coding
9381,MT-CO3,protein_coding
9382,MT-CO3,protein_coding
9383,MT-CO3,protein_coding
9384,MT-CO3,protein_coding
9385,MT-CO3,protein_coding
9386,MT-CO3,protein_coding
9387,MT-CO3,protein_coding
9388,MT-CO3,protein_coding
9389,MT-CO3,protein_coding
9390,MT-CO3,protein_coding
9391,MT-CO3,protein_coding
9392,MT-CO3,protein_coding
9393,MT-CO3,protein_coding
9394,MT-CO3,protein_coding
9395,MT-CO3,protein_coding
9396,MT-CO3,protein_coding
9397,MT-CO3,protein_coding
9398,MT-CO3,protein_coding
9399,MT-CO3,protein_coding
9400,MT-CO3,protein_coding
9401,MT-CO3,protein_coding
9402,MT-CO3,protein_coding
9403,MT-CO3,protein_coding
9404,MT-CO3,protein_coding
9405,MT-CO3,protein_coding
9406,MT-CO3,protein_coding
9407,MT-CO3,protein_coding
9408,MT-CO3,protein_coding
9409,MT-CO3,protein_coding
9410,MT-CO3,protein_coding
9411,MT-CO3,protein_coding
9412,MT-CO3,protein_coding
9413,MT-CO3,protein_coding
9414,MT-CO3,protein_coding
9415,MT-CO3,protein_coding
9416,MT-CO3,protein_coding
9417,MT-CO3,protein_coding
9418,MT-CO3,protein_coding
9419,MT-CO3,protein_coding
9420,MT-CO3,protein_coding
9421,MT-CO3,protein_coding
9422,MT-CO3,protein_coding
9423,MT-CO3,protein_coding
9424,MT-CO3,protein_coding
9425,MT-CO3,protein_coding
9426,MT-CO3,protein_coding
9427,MT-CO3,protein_coding
9428,MT-CO3,protein_coding
9429,MT-CO3,protein_coding
9430,MT-CO3,protein_coding
9431,MT-CO3,protein_coding
9432,MT-CO3,protein_coding
9433,MT-CO3,protein_coding
9434,MT-CO3,protein_coding
9435,MT-CO3,protein_coding
9436,MT-CO3,protein_coding
9437,MT-CO3,protein_coding
9438,MT-CO3,protein_coding
9439,MT-CO3,protein_coding
9440,MT-CO3,protein_coding
9441,MT-CO3,protein_coding
9442,MT-CO3,protein_coding
9443,MT-CO3,protein_coding
9444,MT-CO3,protein_coding
9445,MT-CO3,protein_coding
9446,MT-CO3,protein_coding
9447,MT-CO3,protein_coding
9448,MT-CO3,protein_coding
9449,MT-CO3,protein_coding
9450,MT-CO3,protein_coding
9451,MT-CO3,protein_coding
9452,MT-CO3,protein_coding
9453,MT-CO3,protein_coding
9454,MT-CO3,protein_coding
9455,MT-CO3,protein_coding
9456,MT-CO3,protein_coding
9457,MT-CO3,protein_coding
9458,MT-CO3,protein_coding
9459,MT-CO3,protein_coding
9460,MT-CO3,protein_coding
9461,MT-CO3,protein_coding
9462,MT-CO3,protein_coding
9463,MT-CO3,protein_coding
9464,MT-CO3,protein_coding
9465,MT-CO3,protein_coding
9466,MT-CO3,protein_coding
9467,MT-CO3,protein_coding
9468,MT-CO3,protein_coding
9469,MT-CO3,protein_coding
9470,MT-CO3,protein_coding
9471,MT-CO3,protein_coding
9472,MT-CO3,protein_coding
9473,MT-CO3,protein_coding
9474,MT-CO3,protein_coding
9475,MT-CO3,protein_coding
9476,MT-CO3,protein_coding
9477,MT-CO3,protein_coding
9478,MT-CO3,protein_coding
9479,MT-CO3,protein_coding
9480,MT-CO3,protein_coding
9481,MT-CO3,protein_coding
9482,MT-CO3,protein_coding
9483,MT-CO3,protein_coding
9484,MT-CO3,protein_coding
9485,MT-CO3,protein_coding
9486,MT-CO3,protein_coding
9487,MT-CO3,protein_coding
9488,MT-CO3,protein_coding
9489,MT-CO3,protein_coding
9490,MT-CO3,protein_coding
9491,MT-CO3,protein_coding
9492,MT-CO3,protein_coding
9493,MT-CO3,protein_coding
9494,MT-CO3,protein_coding
9495,MT-CO3,protein_coding
9496,MT-CO3,protein_coding
9497,MT-CO3,protein_coding
9498,MT-CO3,protein_coding
9499,MT-CO3,protein_coding
9500,MT-CO3,protein_coding
9501,MT-CO3,protein_coding
9502,MT-CO3,protein_coding
9503,MT-CO3,protein_coding
9504,MT-CO3,protein_coding
9505,MT-CO3,protein_coding
9506,MT-CO3,protein_coding
9507,MT-CO3,protein_coding
9508,MT-CO3,protein_coding
9509,MT-CO3,protein_coding
9510,MT-CO3,protein_coding
9511,MT-CO3,protein_coding
9512,MT-CO3,protein_coding
9513,MT-CO3,protein_coding
9514,MT-CO3,protein_coding
9515,MT-CO3,protein_coding
9516,MT-CO3,protein_coding
9517,MT-CO3,protein_coding
9518,MT-CO3,protein_coding
9519,MT-CO3,protein_coding
9520,MT-CO3,protein_coding
9521,MT-CO3,protein_coding
9522,MT-CO3,protein_coding
9523,MT-CO3,protein_coding
9524,MT-CO3,protein_coding
9525,MT-CO3,protein_coding
9526,MT-CO3,protein_coding
9527,MT-CO3,protein_coding
9528,MT-CO3,protein_coding
9529,MT-CO3,protein_coding
9530,MT-CO3,protein_coding
9531,MT-CO3,protein_coding
9532,MT-CO3,protein_coding
9533,MT-CO3,protein_coding
9534,MT-CO3,protein_coding
9535,MT-CO3,protein_coding
9536,MT-CO3,protein_coding
9537,MT-CO3,protein_coding
9538,MT-CO3,protein_coding
9539,MT-CO3,protein_coding
9540,MT-CO3,protein_coding
9541,MT-CO3,protein_coding
9542,MT-CO3,protein_coding
9543,MT-CO3,protein_coding
9544,MT-CO3,protein_coding
9545,MT-CO3,protein_coding
9546,MT-CO3,protein_coding
9547,MT-CO3,protein_coding
9548,MT-CO3,protein_coding
9549,MT-CO3,protein_coding
9550,MT-CO3,protein_coding
9551,MT-CO3,protein_coding
9552,MT-CO3,protein_coding
9553,MT-CO3,protein_coding
9554,MT-CO3,protein_coding
9555,MT-CO3,protein_coding
9556,MT-CO3,protein_coding
9557,MT-CO3,protein_coding
9558,MT-CO3,protein_coding
9559,MT-CO3,protein_coding
9560,MT-CO3,protein_coding
9561,MT-CO3,protein_coding
9562,MT-CO3,protein_coding
9563,MT-CO3,protein_coding
9564,MT-CO3,protein_coding
9565,MT-CO3,protein_coding
9566,MT-CO3,protein_coding
9567,MT-CO3,protein_coding
9568,MT-CO3,protein_coding
9569,MT-CO3,protein_coding
9570,MT-CO3,protein_coding
9571,MT-CO3,protein_coding
9572,MT-CO3,protein_coding
9573,MT-CO3,protein_coding
9574,MT-CO3,protein_coding
9575,MT-CO3,protein_coding
9576,MT-CO3,protein_coding
9577,MT-CO3,protein_coding
9578,MT-CO3,protein_coding
9579,MT-CO3,protein_coding
9580,MT-CO3,protein_coding
9581,MT-CO3,protein_coding
9582,MT-CO3,protein_coding
9583,MT-CO3,protein_coding
9584,MT-CO3,protein_coding
9585,MT-CO3,protein_coding
9586,MT-CO3,protein_coding
9587,MT-CO3,protein_coding
9588,MT-CO3,protein_coding
9589,MT-CO3,protein_coding
9590,MT-CO3,protein_coding
9591,MT-CO3,protein_coding
9592,MT-CO3,protein_coding
9593,MT-CO3,protein_coding
9594,MT-CO3,protein_coding
9595,MT-CO3,protein_coding
9596,MT-CO3,protein_coding
9597,MT-CO3,protein_coding
9598,MT-CO3,protein_coding
9599,MT-CO3,protein_coding
9600,MT-CO3,protein_coding
9601,MT-CO3,protein_coding
9602,MT-CO3,protein_coding
9603,MT-CO3,protein_coding
9604,MT-CO3,protein_coding
9605,MT-CO3,protein_coding
9606,MT-CO3,protein_coding
9607,MT-CO3,protein_coding
